broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit,account_id
PS092,keynote,PFC,1.0,BUY,,ACC_000529
ST078,keynote,GPTINFRA,4.0,SELL,,ACC_000384
ST078,keynote,SHRIRAMFIN,20.0,BUY,,ACC_000384
ST078,keynote,SPANDANA,145.0,SELL,,ACC_000384
ST078,keynote,PNB,37.0,BUY,,ACC_000384
ST078,keynote,RECLTD,19.0,BUY,,ACC_000384
ST078,keynote,LIQUIDBEES,28.0,SELL,Total EXIT,ACC_000384
ST078,keynote,BANKBARODA,319.0,BUY,Total ENTRY,ACC_000384
ST078,keynote,PFC,22.0,BUY,,ACC_000384
MS001,other,DEEPAKFERT,894.0,SELL,,ACC_000333
MS001,other,GPTHEALTH,5492.0,SELL,,ACC_000333
MS001,other,AXISBANK,255.0,SELL,,ACC_000333
MS001,other,GPTINFRA,9757.0,BUY,,ACC_000333
MS001,other,KPIGREEN,592.0,SELL,,ACC_000333
MS001,other,PYRAMID,3441.0,SELL,,ACC_000333
MS001,other,BBL,90.0,SELL,,ACC_000333
MS001,other,SPANDANA,3956.0,BUY,,ACC_000333
CK012,keynote,VEDL,7.0,SELL,,ACC_000315
CK012,keynote,SHRIRAMFIN,42.0,BUY,,ACC_000315
CK012,keynote,RECLTD,47.0,BUY,,ACC_000315
CK012,keynote,DEEPAKFERT,36.0,SELL,,ACC_000315
CK012,keynote,AXISBANK,9.0,SELL,,ACC_000315
CK012,keynote,GPTINFRA,28.0,BUY,,ACC_000315
CK012,keynote,KPIGREEN,24.0,BUY,,ACC_000315
CK012,keynote,MANGCHEFER,267.0,SELL,,ACC_000315
CK012,keynote,BBL,5.0,SELL,,ACC_000315
CK012,keynote,SPANDANA,193.0,SELL,,ACC_000315
CK012,keynote,PNB,120.0,BUY,,ACC_000315
CK012,keynote,VHLTD,1719.0,BUY,Total ENTRY,ACC_000315
CK012,keynote,LIQUIDBEES,109.0,SELL,Total EXIT,ACC_000315
CK012,keynote,BHARTIARTL,1.0,BUY,,ACC_000315
CK012,keynote,GPTHEALTH,298.0,SELL,,ACC_000315
CK012,keynote,PYRAMID,202.0,SELL,,ACC_000315
CK012,keynote,BANKBARODA,25.0,BUY,,ACC_000315
CK012,keynote,PFC,52.0,BUY,,ACC_000315
PR030,keynote,VEDL,118.0,BUY,,ACC_000321
PR030,keynote,SHRIRAMFIN,47.0,BUY,,ACC_000321
PR030,keynote,RECLTD,47.0,BUY,,ACC_000321
PR030,keynote,DEEPAKFERT,117.0,SELL,,ACC_000321
PR030,keynote,AXISBANK,53.0,SELL,,ACC_000321
PR030,keynote,GPTINFRA,192.0,SELL,,ACC_000321
PR030,keynote,KPIGREEN,13.0,BUY,,ACC_000321
PR030,keynote,MANGCHEFER,416.0,SELL,,ACC_000321
PR030,keynote,BBL,18.0,BUY,,ACC_000321
PR030,keynote,SPANDANA,148.0,SELL,,ACC_000321
PR030,keynote,PNB,88.0,BUY,,ACC_000321
PR030,keynote,VHLTD,2266.0,BUY,Total ENTRY,ACC_000321
PR030,keynote,GPTHEALTH,47.0,SELL,,ACC_000321
PR030,keynote,PYRAMID,353.0,SELL,,ACC_000321
PR030,keynote,BANKBARODA,5.0,BUY,,ACC_000321
PR030,keynote,PFC,51.0,BUY,,ACC_000321
AS139,keynote,DEEPAKFERT,81.0,SELL,,ACC_000318
AS139,keynote,GPTHEALTH,320.0,SELL,,ACC_000318
AS139,keynote,AXISBANK,97.0,BUY,,ACC_000318
AS139,keynote,VEDL,89.0,BUY,,ACC_000318
AS139,keynote,GPTINFRA,55.0,SELL,,ACC_000318
AS139,keynote,KPIGREEN,15.0,BUY,,ACC_000318
AS139,keynote,PYRAMID,214.0,SELL,,ACC_000318
AS139,keynote,MANGCHEFER,267.0,SELL,,ACC_000318
AS139,keynote,BBL,1.0,SELL,,ACC_000318
AS139,keynote,SPANDANA,81.0,SELL,,ACC_000318
AS139,keynote,VHLTD,1573.0,BUY,Total ENTRY,ACC_000318
AS139,keynote,LIQUIDBEES,173.0,SELL,Total EXIT,ACC_000318
RG006,other,GPTINFRA,204.0,BUY,,ACC_000390
RG006,other,SHRIRAMFIN,3.0,SELL,,ACC_000390
RG006,other,HDFCBANK,43.0,SELL,Total EXIT,ACC_000390
RG006,other,PNB,153.0,BUY,,ACC_000390
RG006,other,RECLTD,32.0,BUY,,ACC_000390
RG006,other,BANKBARODA,24.0,BUY,,ACC_000390
RG006,other,PFC,60.0,BUY,,ACC_000390
RG006,other,BHARTIARTL,13.0,SELL,,ACC_000390
JS055,keynote,DEEPAKFERT,80.0,SELL,,ACC_000530
JS055,keynote,GPTHEALTH,318.0,SELL,,ACC_000530
JS055,keynote,AXISBANK,12.0,SELL,,ACC_000530
JS055,keynote,VEDL,235.0,BUY,,ACC_000530
JS055,keynote,GPTINFRA,50.0,SELL,,ACC_000530
JS055,keynote,KPIGREEN,16.0,BUY,,ACC_000530
JS055,keynote,PYRAMID,200.0,SELL,,ACC_000530
JS055,keynote,MANGCHEFER,267.0,SELL,,ACC_000530
JS055,keynote,BBL,1.0,SELL,,ACC_000530
JS055,keynote,SPANDANA,176.0,SELL,,ACC_000530
JS055,keynote,VHLTD,1577.0,BUY,Total ENTRY,ACC_000530
JS055,keynote,LIQUIDBEES,1.0,SELL,Total EXIT,ACC_000530
YM007,keynote,GPTINFRA,3.0,SELL,,ACC_000386
YM007,keynote,SHRIRAMFIN,33.0,BUY,,ACC_000386
YM007,keynote,SPANDANA,232.0,SELL,,ACC_000386
YM007,keynote,PNB,60.0,BUY,,ACC_000386
YM007,keynote,RECLTD,32.0,BUY,,ACC_000386
YM007,keynote,LIQUIDBEES,59.0,SELL,Total EXIT,ACC_000386
YM007,keynote,BANKBARODA,516.0,BUY,Total ENTRY,ACC_000386
YM007,keynote,PFC,36.0,BUY,,ACC_000386
GN011,keynote,VEDL,105.0,BUY,,ACC_000358
GN011,keynote,SHRIRAMFIN,41.0,BUY,,ACC_000358
GN011,keynote,RECLTD,37.0,BUY,,ACC_000358
GN011,keynote,DEEPAKFERT,134.0,SELL,,ACC_000358
GN011,keynote,AXISBANK,43.0,SELL,,ACC_000358
GN011,keynote,GPTINFRA,3110.0,BUY,,ACC_000358
GN011,keynote,KPIGREEN,5.0,BUY,,ACC_000358
GN011,keynote,MANGCHEFER,437.0,SELL,,ACC_000358
GN011,keynote,BBL,5.0,SELL,,ACC_000358
GN011,keynote,SPANDANA,177.0,SELL,,ACC_000358
GN011,keynote,PNB,52.0,BUY,,ACC_000358
GN011,keynote,VHLTD,1703.0,BUY,,ACC_000358
GN011,keynote,LIQUIDBEES,120.0,SELL,Total EXIT,ACC_000358
GN011,keynote,BHARTIARTL,2.0,SELL,,ACC_000358
GN011,keynote,GPTHEALTH,588.0,SELL,,ACC_000358
GN011,keynote,PYRAMID,387.0,SELL,,ACC_000358
GN011,keynote,BANKBARODA,111.0,SELL,,ACC_000358
GN011,keynote,PFC,43.0,BUY,,ACC_000358
KS003,other,DEEPAKFERT,63.0,SELL,,ACC_000334
KS003,other,GPTHEALTH,2424.0,BUY,Total ENTRY,ACC_000334
KS003,other,AXISBANK,118.0,BUY,Total ENTRY,ACC_000334
KS003,other,VEDL,193.0,SELL,,ACC_000334
KS003,other,GPTINFRA,1059.0,BUY,,ACC_000334
KS003,other,KPIGREEN,134.0,BUY,,ACC_000334
KS003,other,PYRAMID,1489.0,BUY,Total ENTRY,ACC_000334
KS003,other,MANGCHEFER,1954.0,SELL,,ACC_000334
KS003,other,GICRE,180.0,SELL,Total EXIT,ACC_000334
KS003,other,SHRIRAMFIN,400.0,SELL,Total EXIT,ACC_000334
KS003,other,HDFCBANK,78.0,SELL,Total EXIT,ACC_000334
KS003,other,BBL,47.0,BUY,Total ENTRY,ACC_000334
KS003,other,SPANDANA,1213.0,BUY,Total ENTRY,ACC_000334
KS003,other,RECLTD,432.0,SELL,Total EXIT,ACC_000334
KS003,other,VHLTD,1905.0,BUY,Total ENTRY,ACC_000334
KS003,other,BANKBARODA,687.0,SELL,Total EXIT,ACC_000334
KS003,other,BHARTIARTL,292.0,SELL,Total EXIT,ACC_000334
NT020,keynote,DEEPAKFERT,67.0,SELL,,ACC_000341
NT020,keynote,GPTHEALTH,290.0,SELL,,ACC_000341
NT020,keynote,AXISBANK,70.0,BUY,Total ENTRY,ACC_000341
NT020,keynote,GPTINFRA,138.0,SELL,,ACC_000341
NT020,keynote,KPIGREEN,3.0,BUY,,ACC_000341
NT020,keynote,PYRAMID,192.0,SELL,,ACC_000341
NT020,keynote,SPANDANA,175.0,SELL,,ACC_000341
NT020,keynote,BBL,28.0,BUY,Total ENTRY,ACC_000341
NT020,keynote,LIQUIDBEES,33.0,SELL,Total EXIT,ACC_000341
TK008,keynote,DEEPAKFERT,254.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,GPTHEALTH,3622.0,SELL,,ACC_000324
TK008,keynote,AXISBANK,90.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,VEDL,411.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,GPTINFRA,1016.0,SELL,,ACC_000324
TK008,keynote,KPIGREEN,59.0,SELL,,ACC_000324
TK008,keynote,PYRAMID,566.0,SELL,,ACC_000324
TK008,keynote,MANGCHEFER,750.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,BBL,12.0,SELL,,ACC_000324
TK008,keynote,SPANDANA,493.0,SELL,,ACC_000324
TK008,keynote,VHLTD,1457.0,BUY,Total ENTRY,ACC_000324
TK008,keynote,LIQUIDBEES,95.0,SELL,Total EXIT,ACC_000324
KV001,finflo,GPTINFRA,171.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,SHRIRAMFIN,12.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,SPANDANA,61.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,PNB,76.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,RECLTD,18.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,BANKBARODA,30.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,PFC,192.0,SELL,,ACC_000348
KV001,finflo,BHARTIARTL,4.0,BUY,Total ENTRY,ACC_000348
BS066,keynote,DEEPAKFERT,218.0,BUY,Total ENTRY,ACC_000373
BS066,keynote,GPTHEALTH,380.0,SELL,,ACC_000373
BS066,keynote,AXISBANK,78.0,BUY,Total ENTRY,ACC_000373
BS066,keynote,PYRAMID,248.0,SELL,,ACC_000373
BS066,keynote,GPTINFRA,247.0,SELL,,ACC_000373
BS066,keynote,KPIGREEN,4.0,SELL,,ACC_000373
BS066,keynote,SPANDANA,123.0,SELL,,ACC_000373
BS066,keynote,BBL,31.0,BUY,Total ENTRY,ACC_000373
BS066,keynote,VHLTD,1062.0,SELL,Total EXIT,ACC_000373
BS066,keynote,LIQUIDBEES,283.0,SELL,Total EXIT,ACC_000373
DJ001,finflo,GPTINFRA,20.0,BUY,,ACC_000365
DJ001,finflo,SHRIRAMFIN,34.0,BUY,,ACC_000365
DJ001,finflo,SPANDANA,96.0,SELL,,ACC_000365
DJ001,finflo,PNB,71.0,BUY,,ACC_000365
DJ001,finflo,RECLTD,92.0,BUY,,ACC_000365
DJ001,finflo,LIQUIDBEES,49.0,SELL,Total EXIT,ACC_000365
DJ001,finflo,BANKBARODA,34.0,BUY,,ACC_000365
DJ001,finflo,PFC,80.0,BUY,,ACC_000365
DJ001,finflo,BHARTIARTL,2.0,BUY,,ACC_000365
JS001,other,DEEPAKFERT,1039.0,SELL,,ACC_000316
JS001,other,GPTHEALTH,5646.0,SELL,,ACC_000316
JS001,other,AXISBANK,200.0,SELL,,ACC_000316
JS001,other,GPTINFRA,12026.0,BUY,,ACC_000316
JS001,other,KPIGREEN,428.0,SELL,,ACC_000316
JS001,other,PYRAMID,3659.0,SELL,,ACC_000316
JS001,other,BBL,129.0,SELL,,ACC_000316
JS001,other,SPANDANA,3052.0,BUY,,ACC_000316
KS070,keynote,GPTINFRA,19.0,BUY,,ACC_000545
KS070,keynote,SHRIRAMFIN,13.0,BUY,,ACC_000545
KS070,keynote,SPANDANA,58.0,SELL,,ACC_000545
KS070,keynote,PNB,11.0,SELL,,ACC_000545
KS070,keynote,RECLTD,1.0,SELL,,ACC_000545
KS070,keynote,BANKBARODA,5.0,SELL,,ACC_000545
KS070,keynote,PFC,2.0,BUY,,ACC_000545
KS070,keynote,BHARTIARTL,2.0,SELL,,ACC_000545
RG004,other,GPTINFRA,533.0,BUY,,ACC_000355
RG004,other,SHRIRAMFIN,38.0,SELL,,ACC_000355
RG004,other,HDFCBANK,52.0,SELL,Total EXIT,ACC_000355
RG004,other,SPANDANA,99.0,BUY,,ACC_000355
RG004,other,PNB,175.0,BUY,,ACC_000355
RG004,other,RECLTD,1.0,BUY,,ACC_000355
RG004,other,BANKBARODA,25.0,BUY,,ACC_000355
RG004,other,PFC,70.0,BUY,,ACC_000355
RG004,other,BHARTIARTL,29.0,SELL,,ACC_000355
MP071,keynote,DEEPAKFERT,46.0,SELL,,ACC_000539
MP071,keynote,GPTHEALTH,475.0,SELL,,ACC_000539
MP071,keynote,AXISBANK,16.0,SELL,,ACC_000539
MP071,keynote,GPTINFRA,24.0,BUY,,ACC_000539
MP071,keynote,KPIGREEN,22.0,SELL,,ACC_000539
MP071,keynote,PYRAMID,145.0,SELL,,ACC_000539
MP071,keynote,BBL,6.0,SELL,,ACC_000539
MP071,keynote,SPANDANA,63.0,SELL,,ACC_000539
MG042,keynote,VEDL,76.0,BUY,,ACC_000335
MG042,keynote,SHRIRAMFIN,65.0,BUY,,ACC_000335
MG042,keynote,RECLTD,57.0,BUY,,ACC_000335
MG042,keynote,DEEPAKFERT,7.0,SELL,,ACC_000335
MG042,keynote,AXISBANK,5.0,SELL,,ACC_000335
MG042,keynote,GPTINFRA,5347.0,SELL,,ACC_000335
MG042,keynote,KPIGREEN,26.0,BUY,,ACC_000335
MG042,keynote,MANGCHEFER,35.0,BUY,,ACC_000335
MG042,keynote,BBL,1.0,SELL,,ACC_000335
MG042,keynote,SPANDANA,137.0,BUY,,ACC_000335
MG042,keynote,PNB,214.0,BUY,,ACC_000335
MG042,keynote,VHLTD,1670.0,BUY,,ACC_000335
MG042,keynote,LIQUIDBEES,164.0,SELL,Total EXIT,ACC_000335
MG042,keynote,BHARTIARTL,8.0,BUY,,ACC_000335
MG042,keynote,GPTHEALTH,38.0,BUY,,ACC_000335
MG042,keynote,PYRAMID,67.0,BUY,,ACC_000335
MG042,keynote,BANKBARODA,75.0,BUY,,ACC_000335
MG042,keynote,PFC,66.0,BUY,,ACC_000335
RS701,other,DEEPAKFERT,137.0,SELL,,ACC_000543
RS701,other,GPTHEALTH,201.0,SELL,,ACC_000543
RS701,other,AXISBANK,14.0,SELL,,ACC_000543
RS701,other,VEDL,25.0,SELL,,ACC_000543
RS701,other,GPTINFRA,116.0,BUY,,ACC_000543
RS701,other,KPIGREEN,18.0,SELL,,ACC_000543
RS701,other,PYRAMID,151.0,SELL,,ACC_000543
RS701,other,MANGCHEFER,151.0,SELL,,ACC_000543
RS701,other,BBL,6.0,SELL,,ACC_000543
RS701,other,SPANDANA,51.0,SELL,,ACC_000543
RS701,other,VHLTD,1508.0,BUY,Total ENTRY,ACC_000543
DS071,keynote,GPTINFRA,22.0,BUY,,ACC_000402
DS071,keynote,SHRIRAMFIN,32.0,BUY,,ACC_000402
DS071,keynote,SPANDANA,88.0,SELL,,ACC_000402
DS071,keynote,PNB,66.0,BUY,,ACC_000402
DS071,keynote,RECLTD,32.0,BUY,,ACC_000402
DS071,keynote,LIQUIDBEES,1.0,SELL,Total EXIT,ACC_000402
DS071,keynote,BANKBARODA,7.0,BUY,,ACC_000402
DS071,keynote,PFC,36.0,BUY,,ACC_000402
SC001,finflo,GPTINFRA,249.0,BUY,,ACC_000369
SC001,finflo,SHRIRAMFIN,17.0,BUY,,ACC_000369
SC001,finflo,SPANDANA,93.0,SELL,,ACC_000369
SC001,finflo,PNB,9.0,BUY,,ACC_000369
SC001,finflo,RECLTD,14.0,BUY,,ACC_000369
SC001,finflo,BANKBARODA,11.0,SELL,,ACC_000369
SC001,finflo,PFC,16.0,BUY,,ACC_000369
SC001,finflo,BHARTIARTL,2.0,SELL,,ACC_000369
SV050,keynote,DEEPAKFERT,78.0,SELL,,ACC_000374
SV050,keynote,GPTHEALTH,307.0,SELL,,ACC_000374
SV050,keynote,AXISBANK,94.0,BUY,Total ENTRY,ACC_000374
SV050,keynote,VEDL,13.0,BUY,,ACC_000374
SV050,keynote,GPTINFRA,53.0,SELL,,ACC_000374
SV050,keynote,KPIGREEN,15.0,BUY,,ACC_000374
SV050,keynote,PYRAMID,206.0,SELL,,ACC_000374
SV050,keynote,MANGCHEFER,92.0,SELL,,ACC_000374
SV050,keynote,BBL,2.0,SELL,,ACC_000374
SV050,keynote,SPANDANA,78.0,SELL,,ACC_000374
SV050,keynote,VHLTD,1516.0,BUY,Total ENTRY,ACC_000374
SV050,keynote,LIQUIDBEES,52.0,SELL,Total EXIT,ACC_000374
MN025,keynote,VEDL,116.0,BUY,,ACC_000309
MN025,keynote,SHRIRAMFIN,238.0,SELL,,ACC_000309
MN025,keynote,RECLTD,49.0,BUY,,ACC_000309
MN025,keynote,DEEPAKFERT,34.0,SELL,,ACC_000309
MN025,keynote,AXISBANK,16.0,SELL,,ACC_000309
MN025,keynote,GPTINFRA,67.0,SELL,,ACC_000309
MN025,keynote,KPIGREEN,20.0,BUY,,ACC_000309
MN025,keynote,MANGCHEFER,346.0,SELL,,ACC_000309
MN025,keynote,BBL,23.0,BUY,,ACC_000309
MN025,keynote,SPANDANA,261.0,SELL,,ACC_000309
MN025,keynote,PNB,112.0,BUY,,ACC_000309
MN025,keynote,VHLTD,2048.0,BUY,Total ENTRY,ACC_000309
MN025,keynote,LIQUIDBEES,137.0,SELL,Total EXIT,ACC_000309
MN025,keynote,BHARTIARTL,35.0,BUY,,ACC_000309
MN025,keynote,GPTHEALTH,67.0,BUY,,ACC_000309
MN025,keynote,PYRAMID,278.0,SELL,,ACC_000309
MN025,keynote,BANKBARODA,18.0,BUY,,ACC_000309
MN025,keynote,PFC,54.0,BUY,,ACC_000309
DK047,keynote,DEEPAKFERT,56.0,SELL,,ACC_000531
DK047,keynote,GPTHEALTH,65.0,BUY,,ACC_000531
DK047,keynote,AXISBANK,16.0,SELL,,ACC_000531
DK047,keynote,VEDL,16.0,SELL,,ACC_000531
DK047,keynote,GPTINFRA,169.0,BUY,,ACC_000531
DK047,keynote,KPIGREEN,13.0,SELL,,ACC_000531
DK047,keynote,PYRAMID,47.0,SELL,,ACC_000531
DK047,keynote,MANGCHEFER,103.0,SELL,,ACC_000531
DK047,keynote,BBL,7.0,SELL,,ACC_000531
DK047,keynote,SPANDANA,242.0,SELL,,ACC_000531
DK047,keynote,VHLTD,1495.0,BUY,Total ENTRY,ACC_000531
DS073,keynote,GPTINFRA,125.0,BUY,,ACC_000401
DS073,keynote,SHRIRAMFIN,25.0,BUY,,ACC_000401
DS073,keynote,SPANDANA,135.0,SELL,,ACC_000401
DS073,keynote,PNB,85.0,BUY,,ACC_000401
DS073,keynote,RECLTD,29.0,BUY,,ACC_000401
DS073,keynote,LIQUIDBEES,6.0,SELL,Total EXIT,ACC_000401
DS073,keynote,BANKBARODA,24.0,BUY,,ACC_000401
DS073,keynote,PFC,31.0,BUY,,ACC_000401
DS073,keynote,BHARTIARTL,1.0,SELL,,ACC_000401
JD023,keynote,DEEPAKFERT,193.0,BUY,Total ENTRY,ACC_000371
JD023,keynote,GPTHEALTH,299.0,SELL,,ACC_000371
JD023,keynote,AXISBANK,12.0,SELL,,ACC_000371
JD023,keynote,VEDL,1.0,SELL,Total EXIT,ACC_000371
JD023,keynote,KPIGREEN,1.0,BUY,,ACC_000371
JD023,keynote,GPTINFRA,158.0,SELL,,ACC_000371
JD023,keynote,PYRAMID,197.0,SELL,,ACC_000371
JD023,keynote,BBL,3.0,SELL,,ACC_000371
JD023,keynote,SPANDANA,164.0,SELL,,ACC_000371
JD023,keynote,VHLTD,910.0,SELL,Total EXIT,ACC_000371
JD023,keynote,LIQUIDBEES,47.0,SELL,Total EXIT,ACC_000371
MP070,keynote,DEEPAKFERT,101.0,SELL,,ACC_000359
MP070,keynote,GPTHEALTH,171.0,SELL,,ACC_000359
MP070,keynote,AXISBANK,63.0,SELL,,ACC_000359
MP070,keynote,VEDL,495.0,BUY,Total ENTRY,ACC_000359
MP070,keynote,GPTINFRA,186.0,BUY,,ACC_000359
MP070,keynote,KPIGREEN,71.0,SELL,,ACC_000359
MP070,keynote,PYRAMID,451.0,SELL,,ACC_000359
MP070,keynote,MANGCHEFER,903.0,BUY,Total ENTRY,ACC_000359
MP070,keynote,BBL,15.0,SELL,,ACC_000359
MP070,keynote,SPANDANA,219.0,SELL,,ACC_000359
MP070,keynote,VHLTD,458.0,BUY,,ACC_000359
MP070,keynote,LIQUIDBEES,219.0,SELL,Total EXIT,ACC_000359
RG008,other,DEEPAKFERT,283.0,SELL,Total EXIT,ACC_000399
RG008,other,TATAPOWER,243.0,SELL,Total EXIT,ACC_000399
RG008,other,GPTINFRA,1839.0,BUY,Total ENTRY,ACC_000399
RG008,other,SHRIRAMFIN,24.0,SELL,,ACC_000399
RG008,other,SPANDANA,657.0,BUY,Total ENTRY,ACC_000399
RG008,other,PNB,824.0,BUY,Total ENTRY,ACC_000399
RG008,other,HINDALCO,147.0,SELL,Total EXIT,ACC_000399
RG008,other,RECLTD,195.0,BUY,Total ENTRY,ACC_000399
RG008,other,BANKBARODA,81.0,SELL,,ACC_000399
RG008,other,PFC,202.0,BUY,Total ENTRY,ACC_000399
RG008,other,BHARTIARTL,24.0,SELL,,ACC_000399
RG008,other,TATAMOTORS,96.0,SELL,Total EXIT,ACC_000399
KM032,keynote,GPTINFRA,1025.0,BUY,Total ENTRY,ACC_000392
KM032,keynote,SHRIRAMFIN,9.0,BUY,,ACC_000392
KM032,keynote,SPANDANA,53.0,SELL,,ACC_000392
KM032,keynote,PNB,6.0,BUY,,ACC_000392
KM032,keynote,RECLTD,8.0,BUY,,ACC_000392
KM032,keynote,LIQUIDBEES,71.0,SELL,Total EXIT,ACC_000392
KM032,keynote,BANKBARODA,5.0,SELL,,ACC_000392
KM032,keynote,PFC,9.0,BUY,,ACC_000392
KM032,keynote,BHARTIARTL,1.0,SELL,,ACC_000392
PS091,keynote,GPTINFRA,5.0,SELL,,ACC_000354
PS091,keynote,SHRIRAMFIN,31.0,BUY,,ACC_000354
PS091,keynote,SPANDANA,222.0,SELL,,ACC_000354
PS091,keynote,PNB,57.0,BUY,,ACC_000354
PS091,keynote,RECLTD,30.0,BUY,,ACC_000354
PS091,keynote,VHLTD,172.0,SELL,Total EXIT,ACC_000354
PS091,keynote,LIQUIDBEES,19.0,SELL,Total EXIT,ACC_000354
PS091,keynote,BANKBARODA,493.0,BUY,Total ENTRY,ACC_000354
PS091,keynote,PFC,34.0,BUY,,ACC_000354
PS091,keynote,BHARTIARTL,2.0,SELL,,ACC_000354
KM003,finflo,DEEPAKFERT,89.0,SELL,,ACC_000400
KM003,finflo,GPTHEALTH,376.0,SELL,,ACC_000400
KM003,finflo,AXISBANK,14.0,SELL,,ACC_000400
KM003,finflo,VEDL,79.0,BUY,,ACC_000400
KM003,finflo,GPTINFRA,153.0,SELL,,ACC_000400
KM003,finflo,KPIGREEN,7.0,BUY,,ACC_000400
KM003,finflo,PYRAMID,1215.0,BUY,Total ENTRY,ACC_000400
KM003,finflo,MANGCHEFER,291.0,SELL,,ACC_000400
KM003,finflo,BBL,3.0,SELL,,ACC_000400
KM003,finflo,SPANDANA,230.0,SELL,,ACC_000400
KM003,finflo,VHLTD,1555.0,BUY,Total ENTRY,ACC_000400
SG104,keynote,DEEPAKFERT,94.0,SELL,,ACC_000362
SG104,keynote,GPTHEALTH,319.0,SELL,,ACC_000362
SG104,keynote,AXISBANK,102.0,BUY,Total ENTRY,ACC_000362
SG104,keynote,GPTINFRA,160.0,SELL,,ACC_000362
SG104,keynote,KPIGREEN,8.0,BUY,,ACC_000362
SG104,keynote,PYRAMID,262.0,SELL,,ACC_000362
SG104,keynote,BBL,3.0,SELL,,ACC_000362
SG104,keynote,SPANDANA,241.0,SELL,,ACC_000362
SG104,keynote,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000362
RN001,other,VEDL,200.0,BUY,,ACC_000340
RN001,other,SHRIRAMFIN,205.0,SELL,Total EXIT,ACC_000340
RN001,other,RECLTD,243.0,SELL,Total EXIT,ACC_000340
RN001,other,DEEPAKFERT,84.0,SELL,,ACC_000340
RN001,other,AXISBANK,43.0,SELL,,ACC_000340
RN001,other,GPTINFRA,399.0,BUY,,ACC_000340
RN001,other,KPIGREEN,99.0,BUY,,ACC_000340
RN001,other,HDFCBANK,61.0,SELL,Total EXIT,ACC_000340
RN001,other,BANKBARODA,206.0,SELL,Total EXIT,ACC_000340
RN001,other,MANGCHEFER,1080.0,SELL,,ACC_000340
RN001,other,BBL,16.0,BUY,,ACC_000340
RN001,other,SPANDANA,1106.0,BUY,,ACC_000340
RN001,other,PNB,1186.0,SELL,Total EXIT,ACC_000340
RN001,other,VHLTD,1786.0,BUY,Total ENTRY,ACC_000340
RN001,other,BHARTIARTL,80.0,SELL,Total EXIT,ACC_000340
RN001,other,GPTHEALTH,2273.0,BUY,Total ENTRY,ACC_000340
RN001,other,PYRAMID,383.0,BUY,,ACC_000340
RN001,other,GICRE,113.0,SELL,Total EXIT,ACC_000340
RN001,other,IMFA,300.0,SELL,Total EXIT,ACC_000340
RN001,other,MANAPPURAM,160.0,SELL,Total EXIT,ACC_000340
RN001,other,PFC,261.0,SELL,Total EXIT,ACC_000340
KM002,finflo,DEEPAKFERT,96.0,SELL,,ACC_000398
KM002,finflo,GPTHEALTH,414.0,SELL,,ACC_000398
KM002,finflo,AXISBANK,16.0,SELL,,ACC_000398
KM002,finflo,GPTINFRA,190.0,SELL,,ACC_000398
KM002,finflo,KPIGREEN,6.0,BUY,,ACC_000398
KM002,finflo,PYRAMID,1281.0,BUY,Total ENTRY,ACC_000398
KM002,finflo,BBL,3.0,SELL,,ACC_000398
KM002,finflo,SPANDANA,203.0,SELL,,ACC_000398
KM002,finflo,LIQUIDBEES,104.0,SELL,Total EXIT,ACC_000398
ST079,keynote,GPTINFRA,2461.0,SELL,,ACC_000387
ST079,keynote,SHRIRAMFIN,72.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,SPANDANA,351.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,PNB,441.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,RECLTD,45.0,SELL,,ACC_000387
ST079,keynote,BANKBARODA,177.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,PFC,108.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,BHARTIARTL,23.0,BUY,Total ENTRY,ACC_000387
PS001,finflo,GPTINFRA,147.0,BUY,,ACC_000353
PS001,finflo,SHRIRAMFIN,1.0,BUY,,ACC_000353
PS001,finflo,SPANDANA,47.0,BUY,,ACC_000353
PS001,finflo,PNB,464.0,BUY,Total ENTRY,ACC_000353
PS001,finflo,RECLTD,24.0,BUY,,ACC_000353
PS001,finflo,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000353
PS001,finflo,BANKBARODA,156.0,SELL,,ACC_000353
PS001,finflo,PFC,22.0,BUY,,ACC_000353
PS001,finflo,BHARTIARTL,4.0,SELL,,ACC_000353
TJ001,other,DEEPAKFERT,35.0,SELL,,ACC_000311
TJ001,other,GPTHEALTH,2110.0,BUY,Total ENTRY,ACC_000311
TJ001,other,AXISBANK,103.0,BUY,Total ENTRY,ACC_000311
TJ001,other,VEDL,412.0,SELL,Total EXIT,ACC_000311
