broker_code,broker_name,trading_symbol,quantity,signal,total_entry_exit,account_id
YM007,keynote,LIQUIDBEES,59.0,SELL,Total EXIT,ACC_000386
BLQ476,zerodha,SPANDANA,8487.0,BUY,,ACC_000308
BLQ476,zerodha,SHRIRAMFIN,49.0,SELL,,ACC_000308
BLQ476,zerodha,MANGCHEFER,9169.0,SELL,,ACC_000308
BLQ476,zerodha,VHLTD,11143.0,BUY,,ACC_000308
BLQ476,zerodha,RECLTD,178.0,SELL,,ACC_000308
BLQ476,zerodha,GPTINFRA,31472.0,BUY,,ACC_000308
BLQ476,zerodha,PFC,149.0,SELL,,ACC_000308
BLQ476,zerodha,PNB,1508.0,BUY,,ACC_000308
BLQ476,zerodha,GPTHEALTH,23024.0,BUY,,ACC_000308
BLQ476,zerodha,PYRAMID,1030.0,BUY,,ACC_000308
BLQ476,zerodha,AXISBANK,322.0,SELL,,ACC_000308
BLQ476,zerodha,BBL,64.0,SELL,,ACC_000308
BLQ476,zerodha,KPIGREEN,22.0,SELL,,ACC_000308
BLQ476,zerodha,DEEPAKFERT,2078.0,SELL,,ACC_000308
BLQ476,zerodha,BHARTIARTL,240.0,SELL,,ACC_000308
BLQ476,zerodha,VEDL,1571.0,BUY,,ACC_000308
BLQ476,zerodha,BANKBARODA,1106.0,SELL,,ACC_000308
BLQ476,zerodha,LIQUIDBEES,10.0,SELL,Total EXIT,ACC_000308
DS073,keynote,PFC,32.0,BUY,,ACC_000401
DS073,keynote,PNB,98.0,BUY,,ACC_000401
DS073,keynote,SPANDANA,124.0,SELL,,ACC_000401
DS073,keynote,RECLTD,31.0,BUY,,ACC_000401
DS073,keynote,GPTINFRA,163.0,BUY,,ACC_000401
DS073,keynote,BHARTIARTL,2.0,SELL,,ACC_000401
DS073,keynote,SHRIRAMFIN,22.0,BUY,,ACC_000401
DS073,keynote,BANKBARODA,26.0,BUY,,ACC_000401
DS073,keynote,LIQUIDBEES,6.0,SELL,Total EXIT,ACC_000401
PS001,finflo,PFC,7.0,BUY,,ACC_000353
PS001,finflo,SPANDANA,3.0,BUY,,ACC_000353
PS001,finflo,PNB,408.0,BUY,Total ENTRY,ACC_000353
PS001,finflo,RECLTD,10.0,BUY,,ACC_000353
PS001,finflo,GPTINFRA,26.0,BUY,,ACC_000353
PS001,finflo,BHARTIARTL,8.0,SELL,,ACC_000353
PS001,finflo,SHRIRAMFIN,11.0,SELL,,ACC_000353
PS001,finflo,BANKBARODA,180.0,SELL,,ACC_000353
PS001,finflo,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000353
NS079,keynote,SPANDANA,9.0,SELL,,ACC_000314
NS079,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000314
NS079,keynote,MANGCHEFER,360.0,SELL,,ACC_000314
NS079,keynote,VHLTD,2437.0,BUY,Total ENTRY,ACC_000314
NS079,keynote,RECLTD,11.0,BUY,,ACC_000314
NS079,keynote,GPTINFRA,560.0,BUY,,ACC_000314
NS079,keynote,PFC,365.0,SELL,,ACC_000314
NS079,keynote,PNB,43.0,BUY,,ACC_000314
NS079,keynote,GPTHEALTH,222.0,BUY,,ACC_000314
NS079,keynote,PYRAMID,53.0,BUY,,ACC_000314
NS079,keynote,AXISBANK,9.0,SELL,,ACC_000314
NS079,keynote,BBL,1.0,BUY,,ACC_000314
NS079,keynote,KPIGREEN,42.0,BUY,,ACC_000314
NS079,keynote,DEEPAKFERT,40.0,SELL,,ACC_000314
NS079,keynote,BHARTIARTL,8.0,SELL,,ACC_000314
NS079,keynote,VEDL,31.0,SELL,,ACC_000314
NS079,keynote,BANKBARODA,64.0,BUY,,ACC_000314
VS097,keynote,PFC,33.0,BUY,,ACC_000379
VS097,keynote,PNB,88.0,BUY,,ACC_000379
VS097,keynote,SPANDANA,28.0,SELL,,ACC_000379
VS097,keynote,RECLTD,31.0,BUY,,ACC_000379
VS097,keynote,GPTINFRA,122.0,BUY,,ACC_000379
VS097,keynote,BHARTIARTL,1.0,BUY,,ACC_000379
VS097,keynote,SHRIRAMFIN,22.0,BUY,,ACC_000379
VS097,keynote,BANKBARODA,18.0,BUY,,ACC_000379
VS097,keynote,LIQUIDBEES,13.0,SELL,Total EXIT,ACC_000379
BS066,keynote,KPIGREEN,27.0,BUY,,ACC_000373
BS066,keynote,SPANDANA,106.0,SELL,,ACC_000373
BS066,keynote,GPTHEALTH,102.0,SELL,,ACC_000373
BS066,keynote,PYRAMID,108.0,SELL,,ACC_000373
BS066,keynote,VHLTD,1062.0,SELL,Total EXIT,ACC_000373
BS066,keynote,DEEPAKFERT,248.0,BUY,Total ENTRY,ACC_000373
BS066,keynote,GPTINFRA,62.0,SELL,,ACC_000373
BS066,keynote,AXISBANK,90.0,BUY,Total ENTRY,ACC_000373
BS066,keynote,BBL,36.0,BUY,Total ENTRY,ACC_000373
BS066,keynote,LIQUIDBEES,283.0,SELL,Total EXIT,ACC_000373
NT020,keynote,KPIGREEN,31.0,BUY,,ACC_000341
NT020,keynote,SPANDANA,160.0,SELL,,ACC_000341
NT020,keynote,GPTHEALTH,39.0,SELL,,ACC_000341
NT020,keynote,PYRAMID,65.0,SELL,,ACC_000341
NT020,keynote,DEEPAKFERT,41.0,SELL,,ACC_000341
NT020,keynote,GPTINFRA,29.0,BUY,,ACC_000341
NT020,keynote,AXISBANK,81.0,BUY,Total ENTRY,ACC_000341
NT020,keynote,BBL,32.0,BUY,Total ENTRY,ACC_000341
NT020,keynote,LIQUIDBEES,33.0,SELL,Total EXIT,ACC_000341
KM002,finflo,KPIGREEN,28.0,BUY,,ACC_000398
KM002,finflo,SPANDANA,238.0,SELL,,ACC_000398
KM002,finflo,GPTHEALTH,180.0,SELL,,ACC_000398
KM002,finflo,PYRAMID,1387.0,BUY,Total ENTRY,ACC_000398
KM002,finflo,DEEPAKFERT,75.0,SELL,,ACC_000398
KM002,finflo,GPTINFRA,166.0,SELL,,ACC_000398
KM002,finflo,AXISBANK,6.0,SELL,,ACC_000398
KM002,finflo,BBL,1.0,BUY,,ACC_000398
KM002,finflo,LIQUIDBEES,104.0,SELL,Total EXIT,ACC_000398
PS091,keynote,PFC,37.0,BUY,,ACC_000354
PS091,keynote,PNB,82.0,BUY,,ACC_000354
PS091,keynote,SPANDANA,201.0,SELL,,ACC_000354
PS091,keynote,VHLTD,172.0,SELL,Total EXIT,ACC_000354
PS091,keynote,RECLTD,34.0,BUY,,ACC_000354
PS091,keynote,GPTINFRA,67.0,BUY,,ACC_000354
PS091,keynote,BHARTIARTL,4.0,SELL,,ACC_000354
PS091,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000354
PS091,keynote,BANKBARODA,497.0,BUY,Total ENTRY,ACC_000354
PS091,keynote,LIQUIDBEES,19.0,SELL,Total EXIT,ACC_000354
MS002,finflo,KPIGREEN,27.0,BUY,,ACC_000352
MS002,finflo,SPANDANA,179.0,SELL,,ACC_000352
MS002,finflo,GPTHEALTH,745.0,BUY,,ACC_000352
MS002,finflo,PYRAMID,424.0,BUY,,ACC_000352
MS002,finflo,VHLTD,1118.0,SELL,Total EXIT,ACC_000352
MS002,finflo,DEEPAKFERT,84.0,SELL,,ACC_000352
MS002,finflo,GPTINFRA,213.0,SELL,,ACC_000352
MS002,finflo,AXISBANK,24.0,BUY,,ACC_000352
MS002,finflo,BBL,1.0,BUY,,ACC_000352
MS002,finflo,LIQUIDBEES,5.0,SELL,Total EXIT,ACC_000352
KV014,keynote,KPIGREEN,40.0,BUY,,ACC_000385
KV014,keynote,SPANDANA,127.0,SELL,,ACC_000385
KV014,keynote,GPTHEALTH,106.0,SELL,,ACC_000385
KV014,keynote,PYRAMID,125.0,SELL,,ACC_000385
KV014,keynote,DEEPAKFERT,67.0,SELL,,ACC_000385
KV014,keynote,GPTINFRA,35.0,SELL,,ACC_000385
KV014,keynote,AXISBANK,3.0,SELL,,ACC_000385
KV014,keynote,BBL,47.0,BUY,Total ENTRY,ACC_000385
KV014,keynote,LIQUIDBEES,37.0,SELL,Total EXIT,ACC_000385
PK001,finflo,PFC,6.0,BUY,,ACC_000347
PK001,finflo,PNB,28.0,SELL,,ACC_000347
PK001,finflo,SPANDANA,133.0,SELL,,ACC_000347
PK001,finflo,RECLTD,71.0,BUY,,ACC_000347
PK001,finflo,GPTINFRA,150.0,SELL,,ACC_000347
PK001,finflo,BHARTIARTL,5.0,SELL,,ACC_000347
PK001,finflo,SHRIRAMFIN,5.0,BUY,,ACC_000347
PK001,finflo,BANKBARODA,24.0,SELL,,ACC_000347
YS008,keynote,PFC,25.0,BUY,,ACC_000394
YS008,keynote,PNB,56.0,BUY,,ACC_000394
YS008,keynote,SPANDANA,51.0,SELL,,ACC_000394
YS008,keynote,RECLTD,23.0,BUY,,ACC_000394
YS008,keynote,GPTINFRA,50.0,BUY,,ACC_000394
YS008,keynote,BHARTIARTL,1.0,SELL,,ACC_000394
YS008,keynote,SHRIRAMFIN,18.0,BUY,,ACC_000394
YS008,keynote,BANKBARODA,322.0,BUY,Total ENTRY,ACC_000394
YS008,keynote,LIQUIDBEES,60.0,SELL,Total EXIT,ACC_000394
DJ001,finflo,PFC,59.0,BUY,,ACC_000365
DJ001,finflo,PNB,2.0,SELL,,ACC_000365
DJ001,finflo,SPANDANA,152.0,SELL,,ACC_000365
DJ001,finflo,RECLTD,72.0,BUY,,ACC_000365
DJ001,finflo,GPTINFRA,124.0,SELL,,ACC_000365
DJ001,finflo,BHARTIARTL,5.0,SELL,,ACC_000365
DJ001,finflo,SHRIRAMFIN,13.0,BUY,,ACC_000365
DJ001,finflo,LIQUIDBEES,49.0,SELL,Total EXIT,ACC_000365
RB054,keynote,PFC,37.0,BUY,,ACC_000367
RB054,keynote,PNB,82.0,BUY,,ACC_000367
RB054,keynote,SPANDANA,202.0,SELL,,ACC_000367
RB054,keynote,RECLTD,34.0,BUY,,ACC_000367
RB054,keynote,GPTINFRA,69.0,BUY,,ACC_000367
RB054,keynote,BHARTIARTL,3.0,SELL,,ACC_000367
RB054,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000367
RB054,keynote,BANKBARODA,499.0,BUY,Total ENTRY,ACC_000367
RB054,keynote,LIQUIDBEES,42.0,SELL,Total EXIT,ACC_000367
VS096,keynote,PFC,22.0,BUY,,ACC_000372
VS096,keynote,PNB,50.0,BUY,,ACC_000372
VS096,keynote,SPANDANA,44.0,SELL,,ACC_000372
VS096,keynote,RECLTD,20.0,BUY,,ACC_000372
VS096,keynote,GPTINFRA,46.0,BUY,,ACC_000372
VS096,keynote,BHARTIARTL,1.0,SELL,,ACC_000372
VS096,keynote,SHRIRAMFIN,16.0,BUY,,ACC_000372
VS096,keynote,BANKBARODA,285.0,BUY,Total ENTRY,ACC_000372
VS096,keynote,LIQUIDBEES,57.0,SELL,Total EXIT,ACC_000372
RG007,other,PFC,35.0,BUY,,ACC_000391
RG007,other,PNB,104.0,BUY,,ACC_000391
RG007,other,SPANDANA,38.0,SELL,,ACC_000391
RG007,other,RECLTD,15.0,BUY,,ACC_000391
RG007,other,GPTINFRA,29.0,SELL,,ACC_000391
RG007,other,BHARTIARTL,3.0,SELL,,ACC_000391
RG007,other,SHRIRAMFIN,12.0,BUY,,ACC_000391
RG007,other,BANKBARODA,8.0,BUY,,ACC_000391
RG006,other,PFC,53.0,BUY,,ACC_000390
RG006,other,PNB,134.0,BUY,,ACC_000390
RG006,other,SPANDANA,79.0,SELL,,ACC_000390
RG006,other,RECLTD,26.0,BUY,,ACC_000390
RG006,other,GPTINFRA,29.0,SELL,,ACC_000390
RG006,other,BHARTIARTL,3.0,SELL,,ACC_000390
RG006,other,SHRIRAMFIN,15.0,BUY,,ACC_000390
RG006,other,BANKBARODA,12.0,BUY,,ACC_000390
MG042,keynote,SPANDANA,169.0,BUY,,ACC_000335
MG042,keynote,SHRIRAMFIN,56.0,BUY,,ACC_000335
MG042,keynote,MANGCHEFER,1.0,SELL,,ACC_000335
MG042,keynote,VHLTD,1715.0,BUY,,ACC_000335
MG042,keynote,RECLTD,63.0,BUY,,ACC_000335
MG042,keynote,GPTINFRA,4994.0,SELL,,ACC_000335
MG042,keynote,PFC,70.0,BUY,,ACC_000335
MG042,keynote,PNB,251.0,BUY,,ACC_000335
MG042,keynote,GPTHEALTH,569.0,BUY,,ACC_000335
MG042,keynote,PYRAMID,335.0,BUY,,ACC_000335
MG042,keynote,AXISBANK,19.0,BUY,,ACC_000335
MG042,keynote,BBL,8.0,BUY,,ACC_000335
MG042,keynote,KPIGREEN,86.0,BUY,,ACC_000335
MG042,keynote,DEEPAKFERT,49.0,BUY,,ACC_000335
MG042,keynote,BHARTIARTL,5.0,BUY,,ACC_000335
MG042,keynote,VEDL,69.0,BUY,,ACC_000335
MG042,keynote,BANKBARODA,82.0,BUY,,ACC_000335
MG042,keynote,LIQUIDBEES,164.0,SELL,Total EXIT,ACC_000335
MK100,keynote,SPANDANA,767.0,SELL,,ACC_000303
MK100,keynote,SHRIRAMFIN,293.0,BUY,,ACC_000303
MK100,keynote,MANGCHEFER,3151.0,SELL,,ACC_000303
MK100,keynote,VHLTD,5129.0,BUY,,ACC_000303
MK100,keynote,RECLTD,388.0,BUY,,ACC_000303
MK100,keynote,GPTINFRA,1344.0,BUY,,ACC_000303
MK100,keynote,PFC,416.0,BUY,,ACC_000303
MK100,keynote,PNB,979.0,BUY,,ACC_000303
MK100,keynote,GPTHEALTH,22580.0,BUY,,ACC_000303
MK100,keynote,PYRAMID,586.0,SELL,,ACC_000303
MK100,keynote,AXISBANK,19.0,BUY,,ACC_000303
MK100,keynote,BBL,41.0,BUY,,ACC_000303
MK100,keynote,KPIGREEN,58.0,BUY,,ACC_000303
MK100,keynote,DEEPAKFERT,699.0,SELL,,ACC_000303
MK100,keynote,BHARTIARTL,12.0,SELL,,ACC_000303
MK100,keynote,VEDL,827.0,BUY,,ACC_000303
MK100,keynote,BANKBARODA,115.0,BUY,,ACC_000303
MK100,keynote,LIQUIDBEES,1083.0,SELL,Total EXIT,ACC_000303
GN011,keynote,SPANDANA,147.0,SELL,,ACC_000358
GN011,keynote,SHRIRAMFIN,33.0,BUY,,ACC_000358
GN011,keynote,MANGCHEFER,470.0,SELL,,ACC_000358
GN011,keynote,VHLTD,1745.0,BUY,,ACC_000358
GN011,keynote,RECLTD,42.0,BUY,,ACC_000358
GN011,keynote,GPTINFRA,3440.0,BUY,,ACC_000358
GN011,keynote,PFC,46.0,BUY,,ACC_000358
GN011,keynote,PNB,87.0,BUY,,ACC_000358
GN011,keynote,GPTHEALTH,92.0,SELL,,ACC_000358
GN011,keynote,PYRAMID,136.0,SELL,,ACC_000358
GN011,keynote,AXISBANK,22.0,SELL,,ACC_000358
GN011,keynote,BBL,4.0,BUY,,ACC_000358
GN011,keynote,KPIGREEN,61.0,BUY,,ACC_000358
GN011,keynote,DEEPAKFERT,82.0,SELL,,ACC_000358
GN011,keynote,BHARTIARTL,4.0,SELL,,ACC_000358
GN011,keynote,VEDL,99.0,BUY,,ACC_000358
GN011,keynote,BANKBARODA,105.0,SELL,,ACC_000358
GN011,keynote,LIQUIDBEES,120.0,SELL,Total EXIT,ACC_000358
KM032,keynote,PFC,10.0,BUY,,ACC_000392
KM032,keynote,PNB,15.0,BUY,,ACC_000392
KM032,keynote,SPANDANA,45.0,SELL,,ACC_000392
KM032,keynote,RECLTD,9.0,BUY,,ACC_000392
KM032,keynote,GPTINFRA,1052.0,BUY,Total ENTRY,ACC_000392
KM032,keynote,BHARTIARTL,1.0,SELL,,ACC_000392
KM032,keynote,SHRIRAMFIN,7.0,BUY,,ACC_000392
KM032,keynote,BANKBARODA,3.0,SELL,,ACC_000392
KM032,keynote,LIQUIDBEES,71.0,SELL,Total EXIT,ACC_000392
AG063,keynote,SPANDANA,123.0,SELL,,ACC_000338
AG063,keynote,SHRIRAMFIN,46.0,BUY,,ACC_000338
AG063,keynote,MANGCHEFER,497.0,SELL,,ACC_000338
AG063,keynote,VHLTD,2602.0,BUY,Total ENTRY,ACC_000338
AG063,keynote,RECLTD,60.0,BUY,,ACC_000338
AG063,keynote,GPTINFRA,199.0,BUY,,ACC_000338
AG063,keynote,PFC,64.0,BUY,,ACC_000338
AG063,keynote,PNB,149.0,BUY,,ACC_000338
AG063,keynote,GPTHEALTH,3539.0,BUY,,ACC_000338
AG063,keynote,PYRAMID,96.0,SELL,,ACC_000338
AG063,keynote,AXISBANK,67.0,SELL,,ACC_000338
AG063,keynote,BBL,6.0,BUY,,ACC_000338
AG063,keynote,KPIGREEN,82.0,BUY,,ACC_000338
AG063,keynote,DEEPAKFERT,122.0,SELL,,ACC_000338
AG063,keynote,BHARTIARTL,2.0,SELL,,ACC_000338
AG063,keynote,VEDL,129.0,BUY,,ACC_000338
AG063,keynote,BANKBARODA,17.0,BUY,,ACC_000338
AG063,keynote,LIQUIDBEES,354.0,SELL,Total EXIT,ACC_000338
KS070,keynote,PFC,4.0,BUY,,ACC_000545
KS070,keynote,PNB,6.0,BUY,,ACC_000545
KS070,keynote,SPANDANA,44.0,SELL,,ACC_000545
KS070,keynote,RECLTD,1.0,BUY,,ACC_000545
KS070,keynote,GPTINFRA,69.0,BUY,,ACC_000545
KS070,keynote,BHARTIARTL,3.0,SELL,,ACC_000545
KS070,keynote,SHRIRAMFIN,9.0,BUY,,ACC_000545
KS070,keynote,BANKBARODA,2.0,SELL,,ACC_000545
KV001,finflo,PFC,191.0,SELL,,ACC_000348
KV001,finflo,PNB,78.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,SPANDANA,62.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,RECLTD,18.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,GPTINFRA,176.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,BHARTIARTL,4.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,SHRIRAMFIN,12.0,BUY,Total ENTRY,ACC_000348
KV001,finflo,BANKBARODA,31.0,BUY,Total ENTRY,ACC_000348
MS001,other,KPIGREEN,598.0,SELL,,ACC_000333
MS001,other,SPANDANA,4125.0,BUY,,ACC_000333
MS001,other,GPTHEALTH,5397.0,SELL,,ACC_000333
MS001,other,PYRAMID,3439.0,SELL,,ACC_000333
MS001,other,DEEPAKFERT,898.0,SELL,,ACC_000333
MS001,other,GPTINFRA,10397.0,BUY,,ACC_000333
MS001,other,AXISBANK,253.0,SELL,,ACC_000333
MS001,other,BBL,89.0,SELL,,ACC_000333
JS054,keynote,KPIGREEN,44.0,BUY,,ACC_000380
JS054,keynote,SPANDANA,236.0,SELL,,ACC_000380
JS054,keynote,GPTHEALTH,75.0,SELL,,ACC_000380
JS054,keynote,PYRAMID,106.0,SELL,,ACC_000380
JS054,keynote,DEEPAKFERT,62.0,SELL,,ACC_000380
JS054,keynote,GPTINFRA,13.0,BUY,,ACC_000380
JS054,keynote,AXISBANK,119.0,BUY,Total ENTRY,ACC_000380
JS054,keynote,BBL,47.0,BUY,Total ENTRY,ACC_000380
JS054,keynote,LIQUIDBEES,34.0,SELL,Total EXIT,ACC_000380
PS093,keynote,PFC,1.0,BUY,,ACC_000535
PS093,keynote,PNB,7.0,SELL,,ACC_000535
PS093,keynote,SPANDANA,19.0,SELL,,ACC_000535
PS093,keynote,RECLTD,2.0,SELL,,ACC_000535
PS093,keynote,GPTINFRA,76.0,BUY,,ACC_000535
PS093,keynote,BHARTIARTL,2.0,SELL,,ACC_000535
PS093,keynote,SHRIRAMFIN,4.0,BUY,,ACC_000535
PS093,keynote,BANKBARODA,9.0,SELL,,ACC_000535
JD023,keynote,KPIGREEN,29.0,BUY,,ACC_000371
JD023,keynote,SPANDANA,149.0,SELL,,ACC_000371
JD023,keynote,GPTHEALTH,52.0,SELL,,ACC_000371
JD023,keynote,PYRAMID,72.0,SELL,,ACC_000371
JD023,keynote,VHLTD,910.0,SELL,Total EXIT,ACC_000371
JD023,keynote,DEEPAKFERT,219.0,BUY,Total ENTRY,ACC_000371
JD023,keynote,GPTINFRA,6.0,BUY,,ACC_000371
JD023,keynote,AXISBANK,1.0,SELL,,ACC_000371
JD023,keynote,VEDL,1.0,SELL,Total EXIT,ACC_000371
JD023,keynote,BBL,1.0,BUY,,ACC_000371
JD023,keynote,LIQUIDBEES,47.0,SELL,Total EXIT,ACC_000371
SG104,keynote,KPIGREEN,49.0,BUY,,ACC_000362
SG104,keynote,SPANDANA,220.0,SELL,,ACC_000362
SG104,keynote,GPTHEALTH,45.0,BUY,,ACC_000362
SG104,keynote,PYRAMID,78.0,SELL,,ACC_000362
SG104,keynote,DEEPAKFERT,55.0,SELL,,ACC_000362
SG104,keynote,GPTINFRA,82.0,BUY,,ACC_000362
SG104,keynote,AXISBANK,118.0,BUY,Total ENTRY,ACC_000362
SG104,keynote,BBL,4.0,BUY,,ACC_000362
SG104,keynote,LIQUIDBEES,4.0,SELL,Total EXIT,ACC_000362
ST079,keynote,PFC,109.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,PNB,449.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,SPANDANA,359.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,RECLTD,44.0,SELL,,ACC_000387
ST079,keynote,GPTINFRA,2435.0,SELL,,ACC_000387
ST079,keynote,BHARTIARTL,23.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,SHRIRAMFIN,70.0,BUY,Total ENTRY,ACC_000387
ST079,keynote,BANKBARODA,178.0,BUY,Total ENTRY,ACC_000387
KS003,other,SPANDANA,110.0,SELL,,ACC_000334
KS003,other,SHRIRAMFIN,36.0,BUY,,ACC_000334
KS003,other,MANGCHEFER,418.0,SELL,,ACC_000334
KS003,other,VHLTD,2151.0,BUY,Total ENTRY,ACC_000334
KS003,other,RECLTD,48.0,BUY,,ACC_000334
KS003,other,GPTINFRA,136.0,BUY,,ACC_000334
KS003,other,PFC,51.0,BUY,,ACC_000334
KS003,other,PNB,115.0,BUY,,ACC_000334
KS003,other,GPTHEALTH,23.0,SELL,,ACC_000334
KS003,other,PYRAMID,91.0,SELL,,ACC_000334
KS003,other,AXISBANK,2.0,BUY,,ACC_000334
KS003,other,BBL,41.0,SELL,,ACC_000334
KS003,other,KPIGREEN,65.0,BUY,,ACC_000334
KS003,other,DEEPAKFERT,68.0,SELL,,ACC_000334
KS003,other,BHARTIARTL,3.0,SELL,,ACC_000334
KS003,other,VEDL,104.0,BUY,,ACC_000334
KS003,other,BANKBARODA,422.0,SELL,,ACC_000334
BD029,keynote,PFC,36.0,BUY,,ACC_000346
BD029,keynote,PNB,82.0,BUY,,ACC_000346
BD029,keynote,SPANDANA,196.0,SELL,,ACC_000346
BD029,keynote,RECLTD,34.0,BUY,,ACC_000346
BD029,keynote,GPTINFRA,72.0,BUY,,ACC_000346
BD029,keynote,BHARTIARTL,2.0,SELL,,ACC_000346
BD029,keynote,SHRIRAMFIN,26.0,BUY,,ACC_000346
BD029,keynote,BANKBARODA,488.0,BUY,Total ENTRY,ACC_000346
BD029,keynote,LIQUIDBEES,33.0,SELL,Total EXIT,ACC_000346
SC001,finflo,PFC,2.0,BUY,,ACC_000369
SC001,finflo,PNB,36.0,SELL,,ACC_000369
SC001,finflo,SPANDANA,128.0,SELL,,ACC_000369
SC001,finflo,RECLTD,2.0,BUY,,ACC_000369
SC001,finflo,GPTINFRA,160.0,BUY,,ACC_000369
SC001,finflo,BHARTIARTL,6.0,SELL,,ACC_000369
SC001,finflo,SHRIRAMFIN,3.0,BUY,,ACC_000369
SC001,finflo,BANKBARODA,32.0,SELL,,ACC_000369
VK064,keynote,PFC,38.0,BUY,,ACC_000331
VK064,keynote,PNB,85.0,BUY,,ACC_000331
VK064,keynote,SPANDANA,200.0,SELL,,ACC_000331
VK064,keynote,RECLTD,35.0,BUY,,ACC_000331
VK064,keynote,GPTINFRA,75.0,BUY,,ACC_000331
VK064,keynote,BHARTIARTL,1.0,SELL,,ACC_000331
VK064,keynote,SHRIRAMFIN,27.0,BUY,,ACC_000331
VK064,keynote,BANKBARODA,502.0,BUY,Total ENTRY,ACC_000331
VK064,keynote,LIQUIDBEES,72.0,SELL,Total EXIT,ACC_000331
DS071,keynote,PFC,38.0,BUY,,ACC_000402
DS071,keynote,PNB,90.0,BUY,,ACC_000402
DS071,keynote,SPANDANA,68.0,SELL,,ACC_000402
DS071,keynote,RECLTD,35.0,BUY,,ACC_000402
DS071,keynote,GPTINFRA,92.0,BUY,,ACC_000402
DS071,keynote,BHARTIARTL,1.0,SELL,,ACC_000402
DS071,keynote,SHRIRAMFIN,27.0,BUY,,ACC_000402
DS071,keynote,BANKBARODA,11.0,BUY,,ACC_000402
DS071,keynote,LIQUIDBEES,1.0,SELL,Total EXIT,ACC_000402
SP138,keynote,PFC,26.0,BUY,,ACC_000393
SP138,keynote,PNB,58.0,BUY,,ACC_000393
SP138,keynote,SPANDANA,56.0,SELL,,ACC_000393
SP138,keynote,RECLTD,24.0,BUY,,ACC_000393
SP138,keynote,GPTINFRA,50.0,BUY,,ACC_000393
SP138,keynote,BHARTIARTL,1.0,SELL,,ACC_000393
SP138,keynote,SHRIRAMFIN,18.0,BUY,,ACC_000393
SP138,keynote,BANKBARODA,347.0,BUY,Total ENTRY,ACC_000393
SP138,keynote,LIQUIDBEES,58.0,SELL,Total EXIT,ACC_000393
RG004,other,PFC,62.0,BUY,,ACC_000355
RG004,other,PNB,158.0,BUY,,ACC_000355
RG004,other,SPANDANA,117.0,SELL,,ACC_000355
RG004,other,RECLTD,23.0,BUY,,ACC_000355
RG004,other,GPTINFRA,112.0,BUY,,ACC_000355
RG004,other,BHARTIARTL,4.0,SELL,,ACC_000355
RG004,other,SHRIRAMFIN,19.0,BUY,,ACC_000355
RG004,other,BANKBARODA,13.0,BUY,,ACC_000355
RG004,other,LIQUIDBEES,6.0,SELL,Total EXIT,ACC_000355
DS069,keynote,SPANDANA,131.0,SELL,,ACC_000332
DS069,keynote,SHRIRAMFIN,41.0,BUY,,ACC_000332
DS069,keynote,MANGCHEFER,482.0,SELL,,ACC_000332
DS069,keynote,VHLTD,2451.0,BUY,Total ENTRY,ACC_000332
DS069,keynote,RECLTD,53.0,BUY,,ACC_000332
DS069,keynote,GPTINFRA,137.0,BUY,,ACC_000332
DS069,keynote,PFC,58.0,BUY,,ACC_000332
DS069,keynote,PNB,126.0,BUY,,ACC_000332
DS069,keynote,GPTHEALTH,3335.0,BUY,,ACC_000332
DS069,keynote,PYRAMID,262.0,SELL,,ACC_000332
DS069,keynote,AXISBANK,1.0,BUY,,ACC_000332
DS069,keynote,BBL,5.0,BUY,,ACC_000332
DS069,keynote,KPIGREEN,73.0,BUY,,ACC_000332
DS069,keynote,DEEPAKFERT,94.0,SELL,,ACC_000332
DS069,keynote,BHARTIARTL,3.0,SELL,,ACC_000332
DS069,keynote,VEDL,116.0,BUY,,ACC_000332
DS069,keynote,BANKBARODA,93.0,SELL,,ACC_000332
DS069,keynote,LIQUIDBEES,309.0,SELL,Total EXIT,ACC_000332
SJ081,keynote,KPIGREEN,67.0,BUY,,ACC_000320
SJ081,keynote,MANGCHEFER,332.0,SELL,,ACC_000320
SJ081,keynote,SPANDANA,61.0,SELL,,ACC_000320
SJ081,keynote,GPTHEALTH,56.0,BUY,,ACC_000320
SJ081,keynote,PYRAMID,31.0,SELL,,ACC_000320
SJ081,keynote,VHLTD,1888.0,BUY,Total ENTRY,ACC_000320
SJ081,keynote,DEEPAKFERT,48.0,SELL,,ACC_000320
SJ081,keynote,GPTINFRA,244.0,BUY,,ACC_000320
SJ081,keynote,AXISBANK,5.0,BUY,,ACC_000320
SJ081,keynote,VEDL,103.0,BUY,,ACC_000320
SJ081,keynote,BBL,33.0,BUY,,ACC_000320
SJ081,keynote,LIQUIDBEES,67.0,SELL,Total EXIT,ACC_000320
